"id","source","pmid","doi","title","authorString","journalTitle","pubYear","journalIssn","pageInfo","pubType","isOpenAccess","inEPMC","inPMC","hasPDF","hasBook","hasSuppl","citedByCount","hasReferences","hasTextMinedTerms","hasDbCrossReferences","hasLabsLinks","hasTMAccessionNumbers","firstIndexDate","firstPublicationDate","issue","journalVolume","pmcid","versionNumber","fullTextIdList.fullTextId","bookOrReportDetails.publisher","bookOrReportDetails.yearOfPublication","tmAccessionTypeList.accessionType","dbCrossReferenceList.dbName","bookid","bookOrReportDetails.comprisingTitle","bookOrReportDetails.seriesName"
"42178508","MED","42178508","10.1002/mrm.70437","Inter-Shot Motion Correction of Segmented 3D-GRASE ASL Perfusion Imaging With Self-Navigation and CAIPI.","Hu M, Lange FJ, Jezzard P, Woods JG, Chiew M, Okell TW.","Magn Reson Med","2026","0740-3194; 1522-2594; ",NA,"journal article","N","N","N","N","N","N",0,"Y","N","N","Y","N","2026-05-25","2026-05-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42189484","MED","42189484","10.1007/s40618-026-02911-6","fNIRS estimates prefrontal cortex activation following glucose load in youths with obesity.","Scozia G, Menghini D, Lasaponara S, Aureli A, Carducci C, Quaresima V, Isabella R, Doricchi F, Vicari S, Cianfarani S, Fintini D, Manco M.","J Endocrinol Invest","2026","0391-4097; 1720-8386; ",NA,"journal article","N","N","N","N","N","N",0,"Y","Y","N","N","N","2026-05-27","2026-05-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41967375","MED","41967375","10.1016/j.jcis.2026.140481","Near-infrared light-propelled biodegradable nanorobots overcome biofilm barriers for multidrug-resistant infection therapy.","Bai S, Wu W, Chen A, Xu C, Chen T, Ma X, Gao C, Wu A.","J Colloid Interface Sci","2026","0021-9797; 1095-7103; ","140481","journal article","N","N","N","N","N","N",0,"Y","Y","N","Y","N","2026-04-13","2026-04-09",NA,"718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42045658","MED","42045658","10.1038/s41746-026-02677-4","Fourier Kolmogorov-Arnold Network integrated into BioBERT-based model for Biomedical Named Entity Recognition.","Yelin L, Yan W, Xiaojun X, Jihong Z, Lixin G, Mengshan L.","NPJ Digit Med","2026","2398-6352",NA,"journal article","N","N","N","N","N","N",0,"N","N","N","Y","N","2026-04-28","2026-04-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41973559","MED","41973559","10.1109/tcbbio.2026.3683397","A Multi-channel Knowledge-enhanced Model for Biomedical Relation Extraction.","Lu H, Li L, Tang J.","IEEE Trans Comput Biol Bioinform","2026","2998-4165",NA,"journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2026-04-13","2026-04-13",NA,"PP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41817046","MED","41817046","10.1115/1.4071369","An Exploratory Assessment of Associations Between Serum Estrogen to Progesterone Ratio and Anterior Cruciate Ligament Size, Biomechanics, and T2* Relaxation Time in the Porcine Model.","Thompson JD, Howe D, Griffith EH, Conley AJ, Shultz SJ, Schnabel LV, Spang JT, Fisher MB.","J Biomech Eng","2026","0148-0731; 1528-8951; ","071006","journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2026-03-13","2026-07-01","7","148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42173421","MED","42173421","10.1016/j.physbeh.2026.115379","Estrogen protects against ethanol-induced astrocytic response in dorsal hippocampus but not ethanol-induced liver inflammation in ovariectomized mice.","Correia D, Mebane DR, Marshall SA.","Physiol Behav","2026","0031-9384; 1873-507x; ","115379","journal article","N","N","N","N","N","N",0,"N","Y","N","Y","N","2026-05-23","2026-05-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42035470","MED","42035470","10.1093/jamia/ocag065","Extending the Fundamental Theorem of Biomedical Informatics for the AI era.","Payne PRO, Chen JH, Longhurst CA.","J Am Med Inform Assoc","2026","1067-5027; 1527-974x; ","ocag065","journal article","N","N","N","N","N","N",0,"Y","Y","N","N","N","2026-04-26","2026-04-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42155177","MED","42155177","10.1016/j.neo.2026.101318","Cancer-associated fibroblast-derived protein S100-A11 influences the response to anti-HER2 therapies in HER2-positive breast cancer.","Luque M, Morales-Gallego M, Sanz-Álvarez M, Arguiñano C, Rangel Y, Ramírez-Merino N, Qin M, Rovira A, Albanell J, Madoz-Gúrpide J, Rojo F.","Neoplasia","2026","1522-8002; 1476-5586; ","101318","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2026-05-19","2026-05-19",NA,"78",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42125008","MED","42125008","10.5588/ijtldopen.25.0630","Key operational challenges at a programmatic level to achieve optimal use of the GeneXpert platform.","Cuella-Martin I, Hakizayezu F, Kamanzi E, Habimana YM, Migambi P, de Jong BC, Rigouts L, Ngabonziza JCS.","IJTLD Open","2026","3005-7590","298-304","journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2026-05-15","2026-05-11","5","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42141308","MED","42141308","10.1038/s41593-026-02269-1","Parsing autism spectrum heterogeneity through fMRI.","Shnitko TA, Lin SA, Shih YI.","Nat Neurosci","2026","1097-6256; 1546-1726; ",NA,"journal article","N","N","N","N","N","N",0,"Y","N","N","N","N","2026-05-17","2026-05-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42160480","MED","42160480","10.1152/ajpheart.00056.2026","Cerebral arteries in mice with sickle cell disease are exposed to larger areas of low wall shear stress.","Montes AR, Rivera CP, Zhang SX, Lee HS, Huo Y, Platt MO.","Am J Physiol Heart Circ Physiol","2026","0363-6135; 1522-1539; ",NA,"journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2026-05-21","2026-05-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42116097","MED","42116097","10.1186/s12913-026-14613-z","Stakeholder perspectives on the potential benefits, risks, and implications of an interactive cognitive monitoring app for the identification and monitoring of cognitive decline in adults at risk of dementia.","Syukriyah D, Hulme C, Davis C, Llewellyn DJ, Allan L, Aarsland D, Ballard C, Fox C, Lamb SE, Corbett A.","BMC Health Serv Res","2026","1472-6963",NA,"journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2026-05-14","2026-05-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42138143","MED","42138143","10.1111/jmi.70112","Remotely accessible optical microscopy education through a wide (and global) lens.","Sanchez Z, de Jesus M, David M, Taheri A, Olatunji SY, Rahmoon M, Eliceiri KW, Mahadevan-Jansen A, Millis BA.","J Microsc","2026","0022-2720; 1365-2818; ",NA,"journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2026-05-16","2026-05-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42173447","MED","42173447","10.1016/j.jconrel.2026.115044","Promicrobial mucoadhesive micro-composites enable delivery of beneficial oral bacteria to restore and modulate oral biofilm communities.","Harvey HJ, Corrigan S, Baiocco D, Zhang Z, Iqbal TH, Teughels W, Chapple I, Horniblow RD.","J Control Release","2026","0168-3659; 1873-4995; ","115044","journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2026-05-23","2026-05-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42033989","MED","42033989","10.1016/j.biomaterials.2026.124237","High-biocompatibility chitosan-based vectors for high-dose gene therapy in tumor suppression and wound healing.","Shao M, Niu M, Liu Q, Sui D, Zhang K, Lian R, Hu Y, Xu FJ.","Biomaterials","2026","0142-9612; 1878-5905; ","124237","journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2026-04-26","2026-04-22",NA,"333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42025989","MED","42025989","10.1016/j.actbio.2026.04.030","Engineering the mechano-biological properties of Zn&lt;sub&gt;x&lt;/sub&gt;Fe&lt;sub&gt;3-x&lt;/sub&gt;O&lt;sub&gt;4&lt;/sub&gt; nanoparticles for enhanced stiffness-associated magneto-mechanical therapeutic performance.","Osuagwu OI, Yang F, Yang Y, Al-Madani H, Bai S, Peng H, Wu A.","Acta Biomater","2026","1742-7061; 1878-7568; ","446-460","journal article","N","N","N","N","N","N",0,"Y","Y","N","N","N","2026-04-24","2026-04-21",NA,"216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42161202","MED","42161202","10.1016/j.talanta.2026.129993","Molecularly imprinted polymer wearable biosensing of cortisol in sweat for mental stress evaluation.","Dai C, An Z, Liu F, Li A, Xu X, Zhou LA, Liu Y, Cao Y, Liu Q.","Talanta","2026","0039-9140; 1873-3573; ","129993","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2026-05-21","2026-05-14",NA,"309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42069923","MED","42069923","10.1038/s41746-026-02658-7","Leveraging population-scale proteomic data with deep learning for head and neck cancer detection in saliva.","Shakeel A, Merriel SWD, Smith J, McGough AS, Suderman M, Abdallah ZS, Yousefi P.","NPJ Digit Med","2026","2398-6352",NA,"journal article","N","N","N","N","N","N",0,"N","Y","N","Y","N","2026-05-13","2026-05-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42127638","MED","42127638","10.1016/j.biopha.2026.119437","Cytochrome b&lt;sub&gt;5&lt;/sub&gt; reductase-3 overexpression reduces renal damage associated to intravascular hemolysis.","García-Caballero C, Sánchez-Mendoza LM, Vallejo-Mudarra M, Beltrán-Camacho L, Pozuelo I, Valentín-Aragón L, García-Saez RM, Pérez-Rodríguez M, Leiva-Cepas F, González-Reyes JA, Mas S, Egido J, de Cabo R, Villalba JM, Moreno JA.","Biomed Pharmacother","2026","0753-3322; 1950-6007; ","119437","journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2026-05-15","2026-05-13",NA,"199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41514315","MED","41514315","10.3802/jgo.2026.37.e36","Update of incidence and survival in patients with cervical cancer in the United States from 2000 to 2021.","Wang S, Zhu Q, Lu Y, Yang X, Li Z, Jiang H, Hua K, Fu J.","J Gynecol Oncol","2026","2005-0380; 2005-0399; ",NA,"journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2026-01-10","2026-12-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42190896","MED","42190896","10.1016/j.brainresbull.2026.111966","Classification of familial and non-familial ADHD using auto-encoding network and binary hypothesis testing.","Baboli R, Martin E, Qiu Q, Zhao L, Liu T, Wu K, Gao Y, Li X.","Brain Res Bull","2026","0361-9230; 1873-2747; ","111966","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2026-05-28","2026-05-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42159963","MED","42159963","10.1186/s41181-026-00456-w","Radiochemistry and comparative in vitro assessment of PSMA-617 labeled with lead-212 (&lt;sup&gt;212&lt;/sup&gt;Pb), actinium-225 (&lt;sup&gt;225&lt;/sup&gt;Ac), and lutetium-177 (&lt;sup&gt;177&lt;/sup&gt;Lu).","Bera A, Ragland G, Zhang Y, Madel PG, B'Lanton J, Siriki A, Chen CT, Szmulewitz RZ, Chitneni SK.","EJNMMI Radiopharm Chem","2026","2365-421x",NA,"journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2026-05-21","2026-05-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42055874","MED","42055874","10.1016/j.sapharm.2026.04.008","Identifying clinician-reported medication ""Failure modes"" in the nursing home setting that are amenable to active monitoring.","Li C, Kravchenko O, Chou E, Handler SM, Hume NE, Romagnoli K, Karp JF, Landsittel DP, Kane-Gill SL, Gray MP, Albert S, Castle NG, Reynolds CF, Boyce RD.","Res Social Adm Pharm","2026","1551-7411; 1934-8150; ","S1551-7411(26)00088-4","journal article","N","N","N","N","N","N",0,"Y","Y","N","N","N","2026-04-30","2026-04-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42132986","MED","42132986","10.1007/s10544-026-00822-0","Fully organic waterproof biobattery designed for mouthpiece applications.","Matsuura M, Suzuki S, Cho H, Osaki S, Tottori S, Nishizawa M.","Biomed Microdevices","2026","1387-2176; 1572-8781; ","38","journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2026-05-15","2026-05-14","2","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42096173","MED","42096173","10.1007/s10439-026-04134-5","Exploratory Characterization of Adaptive Eye Strategies to High-Acceleration Loading in the Great Spotted Woodpecker.","Li J, Li Q, Zhou X, Elsheikh A, Wang Y, Zhang J, Wang L, Fan Y.","Ann Biomed Eng","2026","0090-6964; 1573-9686; ",NA,"journal article","N","N","N","N","N","N",0,"Y","Y","N","Y","N","2026-05-13","2026-05-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42129787","MED","42129787","10.1186/s12938-026-01586-7","Convolutional neural network analysis of cervical CT images: classification of Kikuchi disease, lymphoma, lymphadenitis, and tuberculosis.","Kim GH, Sung ES, Nam KW.","Biomed Eng Online","2026","1475-925x",NA,"journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2026-05-15","2026-05-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42143432","MED","42143432","10.1016/j.biomaterials.2026.124288","Contraction of blood clots occurs during hemostasis and hemorrhagic shock to promote closure of lacerations.","Ferraresso M, Ali-Mohamad N, Cau MF, Seadler M, Turner H, Ferraresso F, Zhang Y, Carver TW, Nagaswami C, Beckett A, Peng HT, Litvinov RI, Weisel JW, Bacca M, Kastrup CJ.","Biomaterials","2026","0142-9612; 1878-5905; ","124288","journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2026-05-19","2026-05-11",NA,"334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42009254","MED","42009254","10.1016/j.jocmr.2026.102736","A Radiomics-Based Approach with Automated Segmentation for Identifying Symptomatic Basilar Artery Plaques in Acute Stroke.","Chen J, He W, Yang L, Tao X, Li Q, Yang X, Mao Y, Liu S, Liang D, Liu X, Zheng H, Lu S, Zhang N.","J Cardiovasc Magn Reson","2026","1097-6647; 1532-429x; ","102736","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2026-04-21","2026-04-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42125415","MED","42125415","10.1093/sexmed/qfag032","Sexual health outcomes and biomedical prevention behaviors among men who have sex with men engaging in fisting.","Carpino T, McCormack M, Wignall L.","Sex Med","2026","2050-1161","qfag032","journal article","N","N","N","N","N","N",0,"N","Y","N","Y","N","2026-05-15","2026-05-11","4","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42136224","MED","42136224","10.5115/acb.26.011","Accommodating color vision deficiencies in biomedical publications.","Rho NK.","Anat Cell Biol","2026","2093-3665; 2093-3673; ",NA,"journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2026-05-16","2026-05-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42167991","MED","42167991","10.1016/j.clinph.2026.2111922","Altered EEG markers of reward learning during abstinence in alcohol dependence: A probabilistic reversal learning study.","Komarnyckyj M, Retzler C, Murphy A, Delis I, Fouragnan E.","Clin Neurophysiol","2026","1388-2457; 1872-8952; ","2111922","journal article","N","N","N","N","N","N",0,"Y","Y","N","Y","N","2026-05-22","2026-05-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42190403","MED","42190403","10.1016/j.jpba.2026.117579","Rapid subunit-level multi-attribute monitoring of succinimide and other PTMs for enhanced quality control of therapeutics antibodies.","Xu J, Xu C, Wu G, Li J, Zhou A, Chen Q, Wu G, Li N, Xu S, Yu W, Liu B, Zheng C, Xu M, Liu T, Zhou C, Fan W, Wang C, Wang X, Guo Q, Zhang D, Wang H, Li J, Sun Z, Yu C, Guo H.","J Pharm Biomed Anal","2026","0731-7085; 1873-264x; ","117579","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2026-05-28","2026-05-22",NA,"279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42150559","MED","42150559","10.1088/2057-1976/ae6f16","Polychromatic sinogram based material decomposition and reconstruction methods: Integrate standard reference database with an in-house cone-beam micro-computed tomography system.","Jin DS, Li WL, Shen C, Chen JC.","Biomed Phys Eng Express","2026","2057-1976",NA,"journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2026-05-19","2026-05-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42140282","MED","42140282","10.1088/1748-3190/ae6e83","Tailoring Silicone Mixtures for Soft Robotics: Predictive Modeling andExperimental Validation in Pneumatic Soft Actuators.","Johnson D, Exley TW, Torres M, Slayton JL, Ecker M, Jafari A.","Bioinspir Biomim","2026","1748-3182; 1748-3190; ",NA,"journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2026-05-17","2026-05-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42103129","MED","42103129","10.1016/j.ijbiomac.2026.152414","ZnO-integrated konjac glucomannan/Bletilla striata hydrogel with antibacterial, anti-inflammatory, and pro-angiogenic properties for accelerated infected wound healing.","Hao Y, Wu Q, Yang R, Li Z, Wei Y, Liang Z, Han W, Zhao L, Huang D.","Int J Biol Macromol","2026","0141-8130; 1879-0003; ","152414","journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2026-05-13","2026-05-06",NA,"365",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42186156","MED","42186156","10.1177/08901171261447123","Ultra-Processed Food: Assessing Uncertainty in an Imperfect World.","Dicken SJ.","Am J Health Promot","2026","0890-1171; 2168-6602; ","8901171261447123","journal article","N","N","N","N","N","N",0,"Y","N","N","N","N","2026-05-26","2026-05-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42055004","MED","42055004","10.1016/j.stem.2026.04.005","An in vitro menstrual cycle using organoids captures epithelial cell transitions during menstruation and regeneration of the human endometrium.","Nikolakopoulou K, Ybañez W, Klaeylé L, Frugoli L, Cindrova-Davies T, Hotz HR, Soneson C, Turco MY.","Cell Stem Cell","2026","1934-5909; 1875-9777; ","747-762.e8","journal article","N","N","N","N","N","N",0,"Y","Y","N","Y","N","2026-04-30","2026-04-28","5","33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42125403","MED","42125403","10.3389/fmicb.2026.1784125","Raman signatures of &lt;i&gt;Cnm&lt;/i&gt;-positive &lt;i&gt;Streptococcus mutans&lt;/i&gt;: I, the molecular origin of cerebral microbleeds.","Pezzotti G, Adachi T, Kitagawa K, Ikegami S, Imamura H, Yamamoto T, Okuma K, Matsuo Y, Zhu W, Yasukochi Y, Higasa K, Ouhara K, Nishihama S, Takeda K, Shiba H, Kawada-Matsuo M, Komatsuzawa H.","Front Microbiol","2026","1664-302x","1784125","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2026-05-15","2026-04-27",NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42191871","MED","42191871","10.1038/s44303-026-00174-7","Reliability of foundation models for image retrieval in histopathology.","Shafique A, Qin X, Dy A, Alshamlan N, Androutsos D, Done SJ, Khademi A.","Npj Imaging","2026","2948-197x",NA,"journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2026-05-28","2026-05-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42167754","MED","42167754","10.1093/eurheartj/ehag335","From guideline gaps to generated evidence: a blueprint for digitally integrated trials.","Wilson MG, Liu C, Asselbergs FW.","Eur Heart J","2026","0195-668x; 1522-9645; ","ehag335","journal article","N","N","N","N","N","N",0,"Y","N","N","N","N","2026-05-22","2026-05-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42121137","MED","42121137","10.1186/s12951-026-04451-w","Multiscale molecular modeling-directed ROS-responsive nanotherapy for dual-axis regulation of fibrotic and inflammatory signaling in alport nephropathy.","Choi HS, Sundaram A, Vasukutty A, Mathew AP, Sathiyamoorthy P, Kim IJ, Suh SH, Kim CS, Ma SK, Kim SW, Park IK, Bae EH.","J Nanobiotechnology","2026","1477-3155",NA,"journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2026-05-15","2026-05-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42024940","MED","42024940","10.1109/jbhi.2026.3686818","Biomed-DPT: Dual Modality Prompt Tuning for Biomedical Vision-Language Models.","Peng W, Hu J, Liu K, Zhang M.","IEEE J Biomed Health Inform","2026","2168-2194; 2168-2208; ",NA,"journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2026-04-23","2026-04-23",NA,"PP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42140026","MED","42140026","10.1016/j.bioadv.2026.214936","Copper sulfide nanozyme with antioxidative stress, anti-inflammation, and anti-calcification for vascular regeneration.","Liang F, Wang L, Jin D, Sun Y, Yuan J, Pan Y, Yin M.","Biomater Adv","2026","2772-9516; 2772-9508; ","214936","journal article","N","N","N","N","N","N",0,"Y","Y","N","N","N","2026-05-17","2026-05-08",NA,"186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
